YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
1999,8,31,0,31.7,26.8,75,3,270
1999,9,1,3,30.8,25.2,82,2,200
1999,9,2,0.4,29.8,26.5,84,5,200
1999,9,3,0.6,31,26,78,4,200
1999,9,4,2.6,31.4,26,83,3,200
1999,9,5,0,30.4,26.8,80,4,200
1999,9,6,14.4,31,25.8,82,4,220
1999,9,7,17.5,30.4,25.2,84,4,220
1999,9,8,1.4,30.9,26,84,2,220
1999,9,9,0.2,30.1,27,82,2,200
1999,9,10,64.9,29.3,24,90,3,200
1999,9,11,123.5,29,24,96,2,300
1999,9,12,13.8,27.3,24.4,88,5,220
1999,9,13,22.1,30,25,82,7,220
1999,9,14,27,28,25.2,88,6,200
1999,9,15,0,31.4,26.3,77,4,220
1999,9,16,0,31.3,26.9,80,4,200
1999,9,17,0,31.6,28,75,5,220
1999,9,18,0,29.3,25.4,83,3,270
1999,9,19,14.6,31.5,24.4,83,3,220
1999,9,20,1,31.2,27,86,5,220
1999,9,21,0,31.1,27,80,4,200
1999,9,22,0,31.7,27.8,79,4,220
1999,9,23,0,31.3,27.2,77,4,220
1999,9,24,0,31.8,27.8,78,3,220
1999,9,25,62,29.5,22.2,88,2,140
1999,9,26,6.6,27.7,24.6,90,1,180
1999,9,27,0,30.6,25.5,78,2,20
1999,9,28,7.2,29.2,25.5,88,2,340
1999,9,29,0.8,29.5,26.2,86,2,300
1999,9,30,0,29.4,26,81,2,180
1999,10,1,0,32,26.8,80,3,240
1999,10,2,18,29.6,24.2,89,2,360
1999,10,3,2.6,30.7,25.6,82,2,40
1999,10,4,0.6,31.4,27,77,3,220
1999,10,5,18,30.5,25.5,86,6,200
1999,10,6,0,30.8,27,77,3,140
1999,10,7,0,32.6,27,76,4,200
1999,10,8,0,31.5,27,79,4,200
1999,10,9,6,32.5,26,80,3,200
1999,10,10,4.4,32.5,25.9,74,3,360
1999,10,11,18.6,30.3,25.1,84,2,220
1999,10,12,0.4,29.6,25.8,77,2,240
1999,10,13,0,30.8,26.4,75,2,240
1999,10,14,1.6,32.5,26.8,74,3,20
1999,10,15,5,32.1,25.2,76,3,40
1999,10,16,190.4,27.5,24.6,91,3,320
1999,10,17,4,28.9,26.4,88,2,120
1999,10,18,4.2,33.4,25.9,79,3,140
1999,10,19,2.8,30.8,26.2,81,2,320
1999,10,20,0,31.6,27,78,3,40
1999,10,21,3.5,30.8,26,79,3,20
1999,10,22,1.8,29.2,26.2,88,2,20
1999,10,23,1.2,31.5,26.5,82,2,240
1999,10,24,0,32,25.9,78,2,40
1999,10,25,2,31,26.5,78,2,340
1999,10,26,0,31.8,26.2,71,3,240
1999,10,27,0,31.7,26.2,74,2,240
1999,10,28,0.2,32.5,26.8,73,2,220
1999,10,29,0.2,31,26.8,75,3,20
1999,10,30,22.8,31.4,25.4,75,2,20
1999,10,31,0,29,25.5,88,2,360
1999,11,1,0.8,32,25,81,2,220
1999,11,2,17.2,29,24.2,84,2,360
1999,11,3,8.8,27.9,25,90,3,20
1999,11,4,2.8,33.7,26.7,75,3,20
1999,11,5,0,30.8,26,84,2,60
1999,11,6,1,31,25.8,80,3,300
1999,11,7,0,33,25,70,1,360
1999,11,8,0,31.8,25,76,3,320
1999,11,9,12,27,22.5,84,2,340
1999,11,10,0,31,24,74,3,20
1999,11,11,0,30,24,78,2,60
1999,11,12,0.8,30.5,22.4,77,3,200
1999,11,13,0,32.1,22.5,67,2,60
1999,11,14,0,30.8,23,72,3,240
1999,11,15,0.6,31.5,23.5,71,3,300
1999,11,16,0,30.5,23.5,70,3,20
1999,11,17,0,32,22.5,67,3,20
1999,11,18,0,30.5,23,72,3,20
1999,11,19,0,31.5,25,76,2,20
1999,11,20,7.6,29,25,83,2,300
1999,11,21,3,30.6,24.6,83,2,200
1999,11,22,14.8,27,24,90,2,360
1999,11,23,6.7,29.5,24.5,87,2,340
1999,11,24,0,31.5,26,82,2,20
1999,11,25,1,30,26,83,2,20
1999,11,26,0,31,25.4,79,2,20
1999,11,27,0.6,29,25.4,86,2,360
1999,11,28,9,31.2,23.8,83,2,40
1999,11,29,20,29,22,85,2,20
1999,11,30,0,30.4,24,81,2,20
1999,12,1,0,31.5,25,86,2,240
1999,12,2,18.8,31.5,25,84,2,20
1999,12,3,7.8,29.5,24.8,85,2,360
1999,12,4,0.8,30.5,25.5,79,3,360
1999,12,5,0,33,23.5,70,2,20
1999,12,6,16.8,31.5,22.5,74,5,20
1999,12,7,23.7,26,22.5,90,3,340
1999,12,8,8.2,27,23,90,3,340
1999,12,9,1,29,26,86,2,300
1999,12,10,11.8,33,24.5,71,3,40
1999,12,11,36,26.5,23.4,92,2,360
1999,12,12,5,30,24,87,2,360
1999,12,13,1,32.4,26,75,3,360
1999,12,14,0,31.8,24,78,2,60
1999,12,15,1,32,25,76,3,60
1999,12,16,0,31,26,79,2,220
1999,12,17,0,30.5,25.5,78,2,200
1999,12,18,4,29,25,85,2,360
1999,12,19,28.4,29.6,23.4,90,1,320
1999,12,20,0,29.8,24,76,4,360
1999,12,21,0,28.5,23.5,68,5,20
1999,12,22,0,28.5,23.2,73,4,20
1999,12,23,0,27,22,68,3,340
1999,12,24,0,27.4,23,72,3,340
1999,12,25,0,28.4,23.8,75,3,300
1999,12,26,0,30.3,25,74,2,360
1999,12,27,9.7,32,23.5,73,3,360
1999,12,28,7.8,29,24,87,2,200
1999,12,29,0.6,29,23.5,83,2,360
1999,12,30,0,30.6,24.9,84,2,20
1999,12,31,0,31,24.6,78,2,20
2000,1,1,0,30.4,24.8,78,2,40
2000,1,2,0,29.8,24.5,79,2,200
2000,1,3,0,29.5,24,73,2,60
2000,1,4,0,32,24,67,2,90
2000,1,5,0,29.5,24.5,78,2,270
2000,1,6,0,30,24.5,74,3,240
2000,1,7,0.4,29.8,24.6,77,2,240
2000,1,8,0,30.7,24.7,76,2,90
2000,1,9,0,31.5,25.4,74,2,90
2000,1,10,0,31.5,25.4,73,2,240
2000,1,11,0,30.8,25,73,2,60
2000,1,12,0,30.4,23.5,79,2,200
2000,1,13,0,30.5,25.3,74,3,270
2000,1,14,0,30.5,24.8,77,2,240
2000,1,15,0,30.5,24.4,77,2,200
2000,1,16,0,31.5,23.8,75,2,140
2000,1,17,0,31.2,24,72,2,240
2000,1,18,0,30,24.5,79,3,140
2000,1,19,0,29.5,23.3,71,4,360
2000,1,20,1,30.2,23,72,5,360
2000,1,21,13.8,27.3,22.6,84,2,360
2000,1,22,7.2,26.2,22.2,83,2,360
2000,1,23,0,31,23.8,70,4,60
2000,1,24,0,31.5,22.5,68,3,20
2000,1,25,0,30.7,24.2,64,4,20
2000,1,26,1,29.5,21.5,71,3,360
2000,1,27,1.7,28,22,77,3,360
2000,1,28,0,28.1,22,70,2,360
2000,1,29,0,26.5,21.6,68,3,360
2000,1,30,0,28.8,21.4,65,2,360
2000,1,31,0.4,27,22,67,4,20
2000,2,1,0,28.4,23.4,73,2,140
2000,2,2,0,28,23,76,2,360
2000,2,3,7,28,22.5,86,2,360
2000,2,4,0.4,30.5,24,78,3,340
2000,2,5,29.4,27.8,23.4,92,3,340
2000,2,6,0,30.5,24,85,2,270
2000,2,7,4.4,31,23.8,82,3,180
2000,2,8,0,28.3,24.5,78,2,340
2000,2,9,0,29.5,21.8,71,2,220
2000,2,10,0,29.5,23,76,2,270
2000,2,11,0,28.5,23.5,80,2,140
2000,2,12,0,30.6,24.4,80,2,360
2000,2,13,0,32.3,24.8,79,2,220
2000,2,14,0,31.8,23.5,80,2,240
2000,2,15,7.2,30.7,24.7,76,2,40
2000,2,16,0,29.5,24.5,75,3,220
2000,2,17,0,29.5,24.5,75,2,20
2000,2,18,0,32,25,67,3,90
2000,2,19,0,31,25.2,74,3,270
2000,2,20,0,32.3,26,78,2,140
2000,2,21,0,32.5,25,73,3,120
2000,2,22,0,32.8,25,74,3,240
2000,2,23,0,31.6,23.5,69,4,120
2000,2,24,0,31.5,24.5,69,3,90
2000,2,25,0,31.5,25,70,3,120
2000,2,26,0,32.3,25.8,69,2,220
2000,2,27,0,32,24.2,69,2,200
2000,2,28,0,32,24,69,3,200
2000,2,29,0,32.8,24.2,64,3,90
2000,3,1,0,32.8,25,69,3,20
2000,3,2,1,32.6,24.7,72,3,90
2000,3,3,0.8,29.2,22.2,81,3,360
2000,3,4,2.6,31.6,24.7,79,3,20
2000,3,5,0,32.2,26,78,2,270
2000,3,6,0,31.7,25.5,82,3,200
2000,3,7,0,31,26,82,3,200
2000,3,8,0,32.5,24.5,79,2,360
2000,3,9,1,30.7,25.5,77,3,270
2000,3,10,0,33.5,26,73,2,20
2000,3,11,0,34,25.8,72,3,140
2000,3,12,0,32.5,25.6,70,2,220
2000,3,13,0.7,31.5,24.5,67,3,300
2000,3,14,0,31.5,25,70,3,240
2000,3,15,0,30.9,24.5,75,2,270
2000,3,16,0,31.5,26,72,2,270
2000,3,17,0,33.5,26,58,4,340
2000,3,18,0,32.5,26.3,67,3,360
2000,3,19,9.4,31.8,26,78,2,200
2000,3,20,0,30,25,69,3,220
2000,3,21,0,30.6,26,69,3,270
2000,3,22,0,30.5,25.5,72,3,180
2000,3,23,0,31,25.5,76,2,180
2000,3,24,0,30.5,26.5,72,3,180
2000,3,25,0,30.5,26,72,4,360
2000,3,26,0,31.4,25.5,67,2,20
2000,3,27,7.4,30.5,24,75,3,40
2000,3,28,0,33.6,25.5,73,3,120
2000,3,29,0,31.5,26.2,73,3,180
2000,3,30,0.6,33.5,26,69,2,240
2000,3,31,0,32.4,26,72,2,300
2000,4,1,0,33.3,25.8,69,3,120
2000,4,2,0,34,26.5,67,3,120
2000,4,3,0,34.3,26.5,71,3,240
2000,4,4,0,33,27,75,3,240
2000,4,5,0,33,27.5,72,3,200
2000,4,6,0.2,33,26,73,3,90
2000,4,7,0.6,33.5,26.1,69,3,20
2000,4,8,0,32.8,26.4,71,2,220
2000,4,9,0,34.2,26.5,62,3,60
2000,4,10,0,34.6,26.4,65,3,120
2000,4,11,0,34,26.5,66,3,240
2000,4,12,0,34,26.5,71,2,270
2000,4,13,0,35,26.5,65,3,240
2000,4,14,0,35.6,28,66,3,180
2000,4,15,0,36,28,64,2,240
2000,4,16,0,33.7,27.2,71,2,120
2000,4,17,0,33.2,27.2,65,3,90
2000,4,18,0,34.8,26.5,62,3,120
2000,4,19,18.6,33.5,26,64,4,270
2000,4,20,0,32.7,27.9,74,3,240
2000,4,21,0,33,28.6,70,2,220
2000,4,22,0,34.5,29,72,2,200
2000,4,23,0,34.2,27.5,72,2,220
2000,4,24,8.2,35,27,71,3,240
2000,4,25,0,35.1,28,74,3,180
2000,4,26,0,35,28,68,3,240
2000,4,27,22,35,26.5,72,2,270
2000,4,28,0,35.5,28.7,61,3,120
2000,4,29,0,34,27,66,3,140
2000,4,30,0,35,28.5,67,2,270
2000,5,1,0,35,29.5,71,3,270
2000,5,2,0,35,28,68,3,240
2000,5,3,14.4,34.5,25,76,3,270
2000,5,4,7.3,34.5,24.5,73,3,270
2000,5,5,0.6,33.5,27.6,70,3,20
2000,5,6,0,32.8,26,73,2,180
2000,5,7,0,33.4,26.5,75,2,240
2000,5,8,4,32.5,26,75,3,180
2000,5,9,0,33,26.5,72,3,240
2000,5,10,0,32.9,27,73,3,180
2000,5,11,0,33.5,27,72,3,180
2000,5,12,48.8,32,25,75,2,180
2000,5,13,4,29.5,25.2,82,2,180
2000,5,14,55,31.5,24.6,86,2,240
2000,5,15,31.8,28.2,25,90,4,200
2000,5,16,80.5,28,24.8,90,3,200
2000,5,17,68.5,30,24,91,4,180
2000,5,18,83.4,29,24.2,97,4,180
2000,5,19,19.2,28.5,26.7,86,3,180
2000,5,20,0.4,30.5,26.8,82,2,140
2000,5,21,23.1,31.2,24.8,87,3,200
2000,5,22,0,31.5,27,82,4,200
2000,5,23,8.6,31.5,26.5,83,3,220
2000,5,24,22.8,32.4,25.5,80,3,240
2000,5,25,5,33,26.5,79,2,240
2000,5,26,0,32.5,27,76,3,270
2000,5,27,27,31.6,25,84,3,220
2000,5,28,8.4,32.5,25.8,78,2,300
2000,5,29,1,31,26.4,82,2,240
2000,5,30,0,34.5,27.2,68,2,90
2000,5,31,0,35.5,27.5,63,3,140
2000,6,1,2,34.5,28,66,3,40
2000,6,2,0.6,33.3,27,72,2,340
2000,6,3,3,33.5,26.2,75,2,360
2000,6,4,13.8,33.5,25.4,76,2,270
2000,6,5,9.4,33.4,27,78,4,220
2000,6,6,0,33.8,27.7,70,2,220
2000,6,7,23.7,32,25.5,81,3,270
2000,6,8,0,33.5,26.5,71,3,240
2000,6,9,0,31.5,27.4,72,2,180
2000,6,10,1.2,32.5,26.3,75,3,200
2000,6,11,9,32.8,27.4,76,2,220
2000,6,12,9.4,32.3,26.4,80,4,220
2000,6,13,6.6,32.4,24.5,77,4,220
2000,6,14,0,32,27.5,75,5,240
2000,6,15,0.8,31,27.5,76,3,240
2000,6,16,25.2,32.5,27.5,83,3,200
2000,6,17,0,32.5,27.4,76,4,200
2000,6,18,0,34.5,27,72,2,180
2000,6,19,17.4,31.6,26,88,3,20
2000,6,20,3,32.6,24.3,78,3,240
2000,6,21,1.8,33.5,26,74,2,270
2000,6,22,53.1,31.5,24.5,86,4,270
2000,6,23,1.4,32,27,77,2,240
2000,6,24,0,31,26.5,77,2,200
2000,6,25,0,31.8,27.6,72,2,120
2000,6,26,3.8,32.2,25.6,76,3,270
2000,6,27,0.6,30.4,27,80,2,360
2000,6,28,0,32,26,78,3,270
2000,6,29,11.6,31,25,85,2,270
2000,6,30,15.6,30.5,25.5,84,2,270
2000,7,1,74.8,31.5,24.5,84,3,320
2000,7,2,21.1,29.5,24.5,84,2,140
2000,7,3,111.9,27,24,93,4,140
2000,7,4,64.1,29.4,24.5,87,7,200
2000,7,5,92,30,24,93,11,240
2000,7,6,64.1,30,24.2,84,6,240
2000,7,7,149.8,27.5,24,94,6,200
2000,7,8,101.6,28,23.4,94,7,200
2000,7,9,16.8,26.5,23.8,93,2,160
2000,7,10,0,30.6,25,82,4,220
2000,7,11,0,32.1,25.4,78,3,180
2000,7,12,51.5,28,22.5,88,2,140
2000,7,13,24.2,26.5,24.5,94,3,240
2000,7,14,20.6,26.5,24.5,93,2,180
2000,7,15,30,28,23.8,87,4,180
2000,7,16,0,31.9,26.5,78,1,180
2000,7,17,0,32.1,25.8,77,4,240
2000,7,18,0,32.4,26.5,76,1,220
2000,7,19,5,30.5,24.5,82,3,240
2000,7,20,2,31.5,25,78,3,240
2000,7,21,0.4,29.5,24.7,79,1,320
2000,7,22,0,29,25.2,82,4,200
2000,7,23,2.2,29.5,25,84,3,200
2000,7,24,42.2,30,24,85,4,220
2000,7,25,0,30.4,24,81,4,220
2000,7,26,0,31.8,26.5,78,4,240
2000,7,27,18.2,30.5,24.5,87,4,240
2000,7,28,0,30.8,26.8,80,4,200
2000,7,29,0.6,31.5,26.8,79,5,220
2000,7,30,0,31.4,26.5,81,3,220
2000,7,31,0,31.5,27,81,3,240
2000,8,1,0,32.7,26,76,3,240
2000,8,2,6,33,25.6,76,3,240
2000,8,3,28,32.5,22.8,83,3,220
2000,8,4,16.6,31,24.5,79,3,360
2000,8,5,68.2,30,23,84,3,200
2000,8,6,3.6,29.5,24.5,84,2,220
2000,8,7,0,30.6,26,77,3,200
2000,8,8,0,31.5,26.5,75,3,240
2000,8,9,0,32.6,26.5,72,4,220
2000,8,10,7,33,28,72,3,220
2000,8,11,0,32.7,28.1,75,3,200
2000,8,12,0,32.2,27.5,74,4,200
2000,8,13,0,32,27.2,76,3,200
2000,8,14,0,32,27.5,74,3,220
2000,8,15,9.8,32,26,79,3,240
2000,8,16,11,32,26.2,82,3,360
2000,8,17,26,31.5,24.5,83,2,320
2000,8,18,3.9,30,26,79,2,360
2000,8,19,5,30.8,25.2,83,2,120
2000,8,20,1.8,33,26.5,72,2,120
2000,8,21,24.4,30.8,24.5,83,4,200
2000,8,22,25.6,29,24,87,5,200
2000,8,23,0,29.3,25,76,3,180
2000,8,24,0,32.5,26.8,70,2,180
2000,8,25,0.8,32,27,75,4,220
2000,8,26,0,31.5,27.8,77,5,200
2000,8,27,17.6,31.6,25.6,81,4,200
2000,8,28,15.7,30.5,25,89,6,200
2000,8,29,51.8,29.5,24.8,88,6,200
2000,8,30,16.5,28,24.8,93,6,180
2000,8,31,1,31.5,26.4,79,1,180
2000,9,1,1.4,32.5,25.2,78,4,180
2000,9,2,57.6,29.6,22.5,84,4,200
2000,9,3,167.8,26.8,22,92,3,180
2000,9,4,2.5,29.1,24.8,86,4,220
2000,9,5,30.7,31,23.8,88,4,200
2000,9,6,54,31.5,24.5,83,6,220
2000,9,7,8.2,30,25,89,4,220
2000,9,8,1,30.5,27.5,82,3,200
2000,9,9,3.6,29.5,25.5,85,4,200
2000,9,10,41,30,24,86,5,220
2000,9,11,0,30.2,25.2,82,5,270
2000,9,12,13.8,29.8,23.5,85,4,200
2000,9,13,0,31.5,26,77,4,220
2000,9,14,41.4,31,25.5,84,5,180
2000,9,15,4.4,32,26.5,80,3,240
2000,9,16,1.4,30,25.5,83,4,180
2000,9,17,0,32.1,27.5,76,3,300
2000,9,18,0,31.4,25.3,80,2,90
2000,9,19,0.8,32,26,77,2,180
2000,9,20,2.8,31,26,82,2,220
2000,9,21,0,31,26.5,79,2,360
2000,9,22,2,30.5,26,80,2,180
2000,9,23,0,30.5,25.4,81,2,180
2000,9,24,0,32.2,25,78,2,270
2000,9,25,0,30.1,24.8,82,3,140
2000,9,26,0,32.4,26,78,3,180
2000,9,27,0.2,31.3,25.6,79,2,270
2000,9,28,2,30.8,24.7,79,2,220
2000,9,29,4.2,30.3,26.2,74,2,200
2000,9,30,2.4,32,25.6,70,3,360
2000,10,1,9.8,31.6,24.8,80,2,360
2000,10,2,0,33.5,25.8,72,2,240
2000,10,3,0,33,26,70,3,240
2000,10,4,0,32.4,26,72,3,140
2000,10,5,0,32.5,26.5,72,2,90
2000,10,6,14.8,30.8,25.5,77,3,360
2000,10,7,8.2,29.5,24,86,2,360
2000,10,8,16.2,29.2,24.5,83,2,40
2000,10,9,0.8,31.5,24.5,80,3,200
2000,10,10,21.4,28.5,23.5,87,2,60
2000,10,11,0,30.3,26.5,78,2,220
2000,10,12,0,32.5,26.5,74,3,180
2000,10,13,0,31.4,26.6,78,3,140
2000,10,14,0,32.3,26.5,78,2,180
2000,10,15,0.4,29.8,25,78,2,180
2000,10,16,10.2,28.8,24.5,83,2,340
2000,10,17,11.4,32.6,25.4,77,3,90
2000,10,18,0,32,26,78,3,300
2000,10,19,0,31.8,25,76,3,140
2000,10,20,19.6,29.9,25,84,3,360
2000,10,21,5.3,30.5,24.7,84,2,360
2000,10,22,4.4,32.8,25.4,75,2,40
2000,10,23,1.4,30.6,24.5,74,2,200
2000,10,24,8.6,31.8,25,77,2,120
2000,10,25,2.6,31.5,25,75,3,360
2000,10,26,16.9,29,24.5,86,2,360
2000,10,27,38,31.5,24,78,3,360
2000,10,28,177.5,26.8,22.5,94,10,340
2000,10,29,57.4,27,23.6,90,4,120
2000,10,30,75,28.5,24.4,88,5,160
2000,10,31,0,30.6,24.4,86,4,200
2000,11,1,0.8,32.5,24.6,82,2,360
2000,11,2,116.7,28.2,22.8,90,8,300
2000,11,3,51,28.5,23.2,82,3,90
2000,11,4,20,31.3,25.2,83,2,90
2000,11,5,3.2,31.6,25.2,78,2,120
2000,11,6,0,31.5,26.5,78,3,220
2000,11,7,5,31.2,25.6,82,2,320
2000,11,8,4,30.2,25,88,2,180
2000,11,9,0,32.8,26.5,75,3,300
2000,11,10,0,32.5,26,73,2,20
2000,11,11,2.8,32.3,25.5,72,4,60
2000,11,12,3.2,31,25,81,3,20
2000,11,13,7.6,31,24.5,81,3,40
2000,11,14,2.8,29.6,25.2,81,2,340
2000,11,15,0.5,32,24.8,73,2,360
2000,11,16,0,33.5,26.4,69,2,90
2000,11,17,3.4,30,25,77,2,360
2000,11,18,0,31,24.8,73,2,20
2000,11,19,0,31.9,25,76,2,360
2000,11,20,0,32.5,27,74,2,360
2000,11,21,0,31.8,26.7,70,1,360
2000,11,22,0,31.9,29,82,1,220
2000,11,23,5.5,31.4,24.5,77,2,220
2000,11,24,0,30,26,78,4,360
2000,11,25,1.4,31,25.2,79,1,300
2000,11,26,1.2,32.5,25.7,75,1,220
2000,11,27,6.2,31.8,23.8,74,3,20
2000,11,28,2.9,30.2,24.1,76,5,360
2000,11,29,0,31,25,67,3,360
2000,11,30,3.8,30.5,24.5,64,5,360
2000,12,1,23.4,25.5,22,91,5,340
2000,12,2,13.8,27.5,23,90,3,360
2000,12,3,9.2,29.8,24,75,2,360
2000,12,4,0,30,23.5,79,2,60
2000,12,5,0,30.5,25,68,3,360
2000,12,6,0,31,25.2,66,4,360
2000,12,7,6.8,29.4,23,62,4,360
2000,12,8,1.2,28.4,23,80,4,360
2000,12,9,14.4,32,23.4,81,2,20
2000,12,10,0.4,31.5,25.6,80,1,270
2000,12,11,1.8,29.5,26.1,84,2,300
2000,12,12,5.6,29.5,25,81,1,360
2000,12,13,0,29.9,25,78,1,220
2000,12,14,11.2,30.5,25,83,2,240
2000,12,15,0,33,25.3,70,3,360
2000,12,16,0,33,25.2,68,3,60
2000,12,17,0,29.5,25,80,1,180
2000,12,18,1.8,31,25,80,2,270
2000,12,19,0,32.5,25.2,73,3,90
2000,12,20,0,32.5,24.6,73,1,40
2000,12,21,0,32.2,25,72,2,270
2000,12,22,0,31,25,74,2,180
2000,12,23,1,31,24.8,73,3,270
2000,12,24,11.6,31.8,23,73,2,360
2000,12,25,1.2,30.6,25.2,71,3,360
2000,12,26,26.4,29.5,23.5,84,3,360
2000,12,27,0,29.5,23.5,88,2,360
2000,12,28,22.8,30.8,24.5,81,3,240
2000,12,29,0.2,31,25,80,2,220
2000,12,30,2.8,30.5,24.2,79,3,360
2000,12,31,0.2,28.5,23.4,78,4,360
2001,1,1,0,30.2,23.5,66,2,60
2001,1,2,0,28.5,22.1,69,2,240
2001,1,3,0,29.5,23.2,70,2,270
2001,1,4,0,30,23,69,2,340
2001,1,5,0,29.5,23.5,71,2,360
2001,1,6,0,30.3,24,76,3,300
2001,1,7,0.8,30.6,24.3,80,2,270
2001,1,8,0,31.2,25,75,2,270
2001,1,9,0,31.4,25,74,3,240
2001,1,10,0,31.5,25.2,72,2,270
2001,1,11,0,31.5,25,75,2,270
2001,1,12,0,31.2,26,74,2,270
2001,1,13,33.2,33,25.4,76,3,270
2001,1,14,0,30.6,25.3,66,2,40
2001,1,15,0,30,24,65,4,360
2001,1,16,0,29.5,24.3,65,4,60
2001,1,17,0,29.5,23,66,2,360
2001,1,18,0,30.5,24,75,2,220
2001,1,19,0,30.3,25.1,71,2,60
2001,1,20,0,28.9,24,76,2,270
2001,1,21,0,30.2,24,74,2,270
2001,1,22,0,30.1,24,72,2,90
2001,1,23,0,30.8,24.5,70,2,240
2001,1,24,0,31,24.5,69,2,220
2001,1,25,0,33.8,25,78,2,270
2001,1,26,0,33.3,26.3,69,3,220
2001,1,27,0,32,25.6,72,2,240
2001,1,28,0,31.2,24.3,72,2,340
2001,1,29,0,32,26,72,2,40
2001,1,30,0,31.2,25.8,72,2,180
2001,1,31,0,31.5,26,75,3,320
2001,2,1,0,32.5,26,75,3,360
2001,2,2,1.2,30,26,76,2,180
2001,2,3,1.4,30.5,25.4,81,2,120
2001,2,4,14.6,29.2,23.5,85,2,360
2001,2,5,0,32.6,24,64,3,60
2001,2,6,0,30.7,25,70,2,270
2001,2,7,0,31.5,25,70,3,270
2001,2,8,0,32.6,25,62,3,90
2001,2,9,0,32.5,25.6,61,3,360
2001,2,10,0.7,28.3,24.8,81,2,360
2001,2,11,0,31.5,25.3,69,2,360
2001,2,12,0,32,24.6,71,3,20
2001,2,13,0,32.4,24.6,65,3,360
2001,2,14,0,31.5,24.5,70,2,220
2001,2,15,0,29.8,24.3,64,2,180
2001,2,16,0,29.9,24,58,4,360
2001,2,17,0,30.8,23.5,65,2,360
2001,2,18,7.4,28.9,22.4,74,4,40
2001,2,19,6.8,26.8,22.8,90,4,360
2001,2,20,7.8,30,23,82,3,360
2001,2,21,12.6,29,23.5,93,2,320
2001,2,22,0,31.5,26,76,3,140
2001,2,23,0,30.3,25.5,81,3,200
2001,2,24,0,30.5,24.5,78,4,200
2001,2,25,0,31.3,25,76,2,270
2001,2,26,0,31.2,25.2,71,2,270
2001,2,27,2,29.8,24.5,81,2,340
2001,2,28,0,32.5,24.5,71,2,270
2001,3,1,0,30.5,25,73,2,360
2001,3,2,0,31.2,25.8,72,2,360
2001,3,3,0,29.5,25.3,69,3,180
2001,3,4,0,31.2,24.8,71,2,180
2001,3,5,0,30.5,24.5,67,2,140
2001,3,6,0,31.2,25,68,2,90
2001,3,7,0,33,24.8,71,3,90
2001,3,8,0,32.5,25.5,69,2,40
2001,3,9,10,29.2,25,76,2,360
2001,3,10,0,31.8,24,68,3,40
2001,3,11,0,31.6,24.6,71,2,240
2001,3,12,0,31.5,25.1,69,2,220
2001,3,13,0,30.8,23.5,68,3,270
2001,3,14,0,30.8,24.5,68,2,270
2001,3,15,0,30,25,77,2,180
2001,3,16,0,33.2,26.5,70,4,120
2001,3,17,0.6,31.8,26.3,73,2,220
2001,3,18,0,33.5,26.2,65,2,240
2001,3,19,0.2,33,26.1,71,3,60
2001,3,20,0,33,27,69,3,120
2001,3,21,0,33.4,26.1,70,2,140
2001,3,22,0,33.4,25.4,62,3,120
2001,3,23,0,33.8,26.5,67,3,40
2001,3,24,0,34.6,27.2,66,3,120
2001,3,25,5.8,33.2,25.4,76,3,200
2001,3,26,0.5,32.2,25.6,77,3,180
2001,3,27,0,31.2,26.5,78,4,220
2001,3,28,0,31.8,27,79,4,220
2001,3,29,0,33.8,27.5,72,3,220
2001,3,30,9.2,31.5,26.2,72,2,200
2001,3,31,0,33.4,25.7,68,3,90
2001,4,1,0,33.2,27,62,2,120
2001,4,2,0,32.5,25,69,3,240
2001,4,3,0,34.8,27,65,3,140
2001,4,4,0,34,27.5,70,2,120
2001,4,5,0,35,27.8,68,3,160
2001,4,6,0,34.5,27.7,69,3,220
2001,4,7,0,34.3,27.5,64,3,90
2001,4,8,0,34.8,27.6,70,2,200
2001,4,9,0,34,27,69,3,240
2001,4,10,0,33.5,27,74,3,240
2001,4,11,27,32.5,25.5,78,3,220
2001,4,12,0.4,33,26.5,71,3,90
2001,4,13,0,33,27,66,3,120
2001,4,14,0.5,32.5,27,71,3,270
2001,4,15,5.8,31.2,26,72,2,220
2001,4,16,0,33.3,26.8,69,3,270
2001,4,17,0,34,27.6,70,3,220
2001,4,18,0,34.5,27.2,72,3,240
2001,4,19,0,35.5,27.8,68,3,120
2001,4,20,0,35.3,28,68,3,140
2001,4,21,0,36,27.6,57,3,160
2001,4,22,3.8,34.5,27.2,74,2,320
2001,4,23,0,35,27.5,66,3,180
2001,4,24,0,31.8,27,78,2,140
2001,4,25,0,35,28,64,3,140
2001,4,26,0,34.5,28,62,3,90
2001,4,27,0,33.6,28,61,3,40
2001,4,28,0,34.5,28,66,3,90
2001,4,29,0,35.8,28.2,60,2,90
2001,4,30,1.5,35,27.6,70,3,240
2001,5,1,0,35.1,27,69,3,220
2001,5,2,0,34.3,28.5,64,3,220
2001,5,3,0,35,27,67,3,270
2001,5,4,0.2,33.9,28,67,2,40
2001,5,5,0,35,27.5,67,3,200
2001,5,6,4.2,34.5,26,73,3,220
2001,5,7,0,32.5,27.6,68,2,200
2001,5,8,31.5,34,24.1,73,3,240
2001,5,9,23.4,31,24,87,3,360
2001,5,10,43.1,31.1,24.8,92,3,120
2001,5,11,1.8,30.5,24.5,83,5,180
